timestamp,src_ip,dst_ip,selected_path,throughput_mbps,delay_ms,loss_pct,exec_time_ms,path_changed,topsis_scores
1779886899.0307708,10.0.0.17,10.0.0.1,"[6, 5, 4, 3, 2, 1]",15.0,30.8473,0.0,0.0255,0,
1779886899.0322435,10.0.0.17,10.0.0.1,"[5, 4, 3, 2, 1]",15.0,23.804,0.0,0.0186,1,
1779886899.0334964,10.0.0.17,10.0.0.1,"[4, 3, 2, 1]",15.0,17.5991,0.0,0.0129,1,
1779886899.0350246,10.0.0.17,10.0.0.1,"[3, 2, 1]",15.0,12.8678,0.0,0.011,1,
1779886899.0359778,10.0.0.17,10.0.0.1,"[2, 1]",15.0,6.5077,0.0,0.0095,1,
1779886899.0409951,10.0.0.1,10.0.0.18,"[1, 2, 3, 4, 5, 6]",15.0,29.5641,0.0,0.0298,0,
1779886899.043407,10.0.0.1,10.0.0.18,"[2, 3, 4, 5, 6]",15.0,23.239,0.0,0.0222,1,
1779886899.0453174,10.0.0.1,10.0.0.18,"[3, 4, 5, 6]",15.0,16.6955,0.0,0.0143,1,
1779886899.0471923,10.0.0.1,10.0.0.18,"[4, 5, 6]",15.0,12.1476,0.0,0.0122,1,
1779886899.0489228,10.0.0.1,10.0.0.18,"[5, 6]",15.0,5.7397,0.0,0.0103,1,
1779886899.0517032,10.0.0.18,10.0.0.1,"[6, 5, 4, 3, 2, 1]",15.0,30.8473,0.0,0.026,0,
1779886899.053091,10.0.0.18,10.0.0.1,"[5, 4, 3, 2, 1]",15.0,23.804,0.0,0.0327,1,
1779886899.0557847,10.0.0.18,10.0.0.1,"[4, 3, 2, 1]",15.0,17.5991,0.0,0.0265,1,
1779886899.057656,10.0.0.18,10.0.0.1,"[3, 2, 1]",15.0,12.8678,0.0,0.0157,1,
1779886899.0586865,10.0.0.18,10.0.0.1,"[2, 1]",15.0,6.5077,0.0,0.01,1,
1779886899.063847,10.0.0.1,10.0.0.19,"[1, 2, 3, 4, 5, 6]",15.0,29.5641,0.0,0.0279,0,
1779886899.065647,10.0.0.1,10.0.0.19,"[2, 3, 4, 5, 6]",15.0,23.239,0.0,0.025,1,
1779886899.06829,10.0.0.1,10.0.0.19,"[3, 4, 5, 6]",15.0,16.6955,0.0,0.0222,1,
1779886899.0710566,10.0.0.1,10.0.0.19,"[4, 5, 6]",15.0,12.1476,0.0,0.0308,1,
1779886899.07266,10.0.0.1,10.0.0.19,"[5, 6]",15.0,5.7397,0.0,0.021,1,
1779886899.0756621,10.0.0.19,10.0.0.1,"[6, 5, 4, 3, 2, 1]",15.0,30.8473,0.0,0.0224,0,
1779886899.0768297,10.0.0.19,10.0.0.1,"[5, 4, 3, 2, 1]",15.0,23.804,0.0,0.0196,1,
1779886899.079117,10.0.0.19,10.0.0.1,"[4, 3, 2, 1]",15.0,17.5991,0.0,0.0265,1,
1779886899.080979,10.0.0.19,10.0.0.1,"[3, 2, 1]",15.0,12.8678,0.0,0.0186,1,
1779886899.0840237,10.0.0.19,10.0.0.1,"[2, 1]",15.0,6.5077,0.0,0.0255,1,
1779886899.089075,10.0.0.1,10.0.0.20,"[1, 2, 3, 4, 5, 6]",15.0,29.5641,0.0,0.041,0,
1779886899.090711,10.0.0.1,10.0.0.20,"[2, 3, 4, 5, 6]",15.0,23.239,0.0,0.0222,1,
1779886899.092762,10.0.0.1,10.0.0.20,"[3, 4, 5, 6]",15.0,16.6955,0.0,0.0334,1,
1779886899.0957284,10.0.0.1,10.0.0.20,"[4, 5, 6]",15.0,12.1476,0.0,0.025,1,
1779886899.0982962,10.0.0.1,10.0.0.20,"[5, 6]",15.0,5.7397,0.0,0.0353,1,
1779886899.101707,10.0.0.20,10.0.0.1,"[6, 5, 4, 3, 2, 1]",15.0,30.8473,0.0,0.0248,0,
1779886899.1032205,10.0.0.20,10.0.0.1,"[5, 4, 3, 2, 1]",15.0,23.804,0.0,0.0212,1,
1779886899.105256,10.0.0.20,10.0.0.1,"[4, 3, 2, 1]",15.0,17.5991,0.0,0.0403,1,
1779886899.1075032,10.0.0.20,10.0.0.1,"[3, 2, 1]",15.0,12.8678,0.0,0.0186,1,
1779886899.109412,10.0.0.20,10.0.0.1,"[2, 1]",15.0,6.5077,0.0,0.025,1,
1779886899.114723,10.0.0.1,10.0.0.21,"[1, 7]",15.0,4.1762,0.0,0.0279,0,
1779886899.1181207,10.0.0.21,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0205,0,
1779886899.1244543,10.0.0.1,10.0.0.22,"[1, 7]",15.0,4.1762,0.0,0.0262,0,
1779886899.1278677,10.0.0.22,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0172,0,
1779886899.1328244,10.0.0.1,10.0.0.23,"[1, 7]",15.0,4.1762,0.0,0.0243,0,
1779886899.1366973,10.0.0.23,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0253,0,
1779886899.141991,10.0.0.1,10.0.0.24,"[1, 7]",15.0,4.1762,0.0,0.0331,0,
1779886899.1446278,10.0.0.24,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0329,0,
1779886899.1521692,10.0.0.1,10.0.0.25,"[1, 7]",15.0,4.1762,0.0,0.0262,0,
1779886899.1556585,10.0.0.25,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0198,0,
1779886899.1610358,10.0.0.1,10.0.0.26,"[1, 7]",15.0,4.1762,0.0,0.0234,0,
1779886899.1674173,10.0.0.26,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0212,0,
1779886899.1716995,10.0.0.1,10.0.0.27,"[1, 7]",15.0,4.1762,0.0,0.0265,0,
1779886899.177204,10.0.0.27,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0241,0,
1779886899.1826215,10.0.0.1,10.0.0.28,"[1, 7]",15.0,4.1762,0.0,0.0253,0,
1779886899.1865075,10.0.0.28,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0246,0,
1779886899.200408,10.0.0.1,10.0.0.29,"[1, 7]",15.0,4.1762,0.0,0.0384,0,
1779886899.2104628,10.0.0.29,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0381,0,
1779886899.226851,10.0.0.1,10.0.0.30,"[1, 7]",15.0,4.1762,0.0,0.0446,0,
1779886899.233978,10.0.0.30,10.0.0.1,"[7, 1]",15.0,4.3588,0.0,0.0269,0,
1779886899.2402809,10.0.0.1,10.0.0.31,"[1, 2, 3, 4, 5, 12]",15.0,30.6638,0.0,0.0496,0,
1779886899.242885,10.0.0.1,10.0.0.31,"[2, 3, 4, 5, 12]",15.0,24.3388,0.0,0.073,1,
1779886899.246683,10.0.0.1,10.0.0.31,"[3, 4, 11, 12]",15.0,21.4739,0.0,0.0355,1,
1779886899.2498705,10.0.0.1,10.0.0.31,"[4, 5, 12]",15.0,13.2473,0.0,0.0348,1,
